,AGO,BFA,BDI,BEN,BWA,COD,CAF,COG,CIV,CMR,CPV,DJI,DZA,EGY,ESH,ERI,ETH,GAB,GHA,GMB,GIN,GNQ,GNB,KEN,COM,LBR,LSO,LBY,MAR,MDG,MLI,MRT,MUS,MWI,MOZ,NAM,NER,NGA,RWA,SYC,SDN,SLE,SEN,SOM,SSD,STP,SWZ,TCD,TGO,TUN,TZA,UGA,ZAF,ZMB,ZWE
GMB,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.24615384615384617,0.15384615384615385,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.24615384615384617,0.15384615384615385,1.0,0.6307692307692307,0.0,1.0,0.0,0.0,0.6307692307692307,0.0,0.0,0.0,0.0,0.24615384615384617,1.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.6307692307692307,1.0,0.0,0.0,0.15,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
GIN,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.18461538461538463,0.15384615384615385,0.0,0.05384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.18461538461538463,0.15384615384615385,0.6307692307692307,1.0,0.0,0.6307692307692307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18461538461538463,0.6307692307692307,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,1.0,0.6307692307692307,0.0,0.0,0.05384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
GNQ,0.15384615384615385,0.0,0.15384615384615385,0.0,0.015384615384615385,0.15384615384615385,1.0,0.0,0.0,1.0,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.0,0.0,0.015384615384615385,1.0,1.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.15384615384615385,0.015384615384615385,1.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.015384615384615385,1.0,0.0,1.0,0.15384615384615385,0.15384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385
GNB,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.24615384615384617,0.15384615384615385,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.24615384615384617,0.15384615384615385,1.0,0.6307692307692307,0.0,1.0,0.0,0.0,0.6307692307692307,0.0,0.0,0.0,0.0,0.24615384615384617,1.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.6307692307692307,1.0,0.0,0.0,0.15,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
KEN,0.7692307692307693,0.0,0.7692307692307693,0.0,0.015384615384615385,0.7692307692307693,0.15384615384615385,0.3730769230769231,0.0,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,0.015384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.7692307692307693,0.015384615384615385,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.38461538461538464,0.015384615384615385,0.15384615384615385,0.0,0.15384615384615385,1.0,0.7692307692307693,0.015384615384615385,0.015384615384615385,0.015384615384615385
COM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.18461538461538463,0.15384615384615385,0.0,0.05384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.18461538461538463,0.15384615384615385,0.6307692307692307,1.0,0.0,0.6307692307692307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18461538461538463,0.6307692307692307,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,1.0,0.6307692307692307,0.0,0.0,0.05384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
LSO,0.015384615384615385,0.0,0.015384615384615385,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,1.0,1.0
LBY,0.15384615384615385,0.0,0.15384615384615385,0.0,0.015384615384615385,0.15384615384615385,1.0,0.0,0.0,1.0,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.0,0.0,0.015384615384615385,1.0,1.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.15384615384615385,0.015384615384615385,1.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.015384615384615385,1.0,0.0,1.0,0.15384615384615385,0.15384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385
MAR,0.15384615384615385,0.0,0.15384615384615385,0.0,0.015384615384615385,0.15384615384615385,1.0,0.0,0.0,1.0,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.0,0.0,0.015384615384615385,1.0,1.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.15384615384615385,0.015384615384615385,1.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.015384615384615385,1.0,0.0,1.0,0.15384615384615385,0.15384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385
MDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,0.0,0.6038461538461538,0.0,0.23076923076923078,0.0,0.0,0.0,0.6269230769230769,0.6038461538461538,0.0,0.026923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,0.24615384615384617,0.18461538461538463,0.0,0.24615384615384617,0.0,0.0,0.18461538461538463,0.0,0.0,0.0,0.0,1.0,0.24615384615384617,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.18461538461538463,0.24615384615384617,0.0,0.0,0.026923076923076925,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0
MRT,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.24615384615384617,0.15384615384615385,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.24615384615384617,0.15384615384615385,1.0,0.6307692307692307,0.0,1.0,0.0,0.0,0.6307692307692307,0.0,0.0,0.0,0.0,0.24615384615384617,1.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.6307692307692307,1.0,0.0,0.0,0.15,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
MUS,0.015384615384615385,0.0,0.015384615384615385,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,1.0,1.0
MWI,0.015384615384615385,0.0,0.015384615384615385,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,1.0,1.0
MOZ,0.015384615384615385,0.0,0.015384615384615385,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,1.0,1.0
NAM,0.015384615384615385,0.0,0.015384615384615385,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,1.0,1.0
NER,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,1.0,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NGA,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,1.0,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RWA,1.0,0.0,1.0,0.0,0.015384615384615385,1.0,0.15384615384615385,0.3730769230769231,0.0,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.7692307692307693,0.0,0.0,0.015384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,1.0,0.015384615384615385,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.38461538461538464,0.015384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.7692307692307693,1.0,0.015384615384615385,0.015384615384615385,0.015384615384615385
SYC,0.015384615384615385,0.0,0.015384615384615385,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,1.0,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,1.0,1.0
SDN,0.15384615384615385,0.0,0.15384615384615385,0.0,0.015384615384615385,0.15384615384615385,1.0,0.0,0.0,1.0,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.0,0.0,0.015384615384615385,1.0,1.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.15384615384615385,0.015384615384615385,1.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.015384615384615385,1.0,0.0,1.0,0.15384615384615385,0.15384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385
SLE,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.18461538461538463,0.15384615384615385,0.0,0.05384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.18461538461538463,0.15384615384615385,0.6307692307692307,1.0,0.0,0.6307692307692307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18461538461538463,0.6307692307692307,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,1.0,0.6307692307692307,0.0,0.0,0.05384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
