iso2_orig,FI,NO,GR,PT,BO,CA,DK,BG,ML,LV,GN,HU,SK,IS,LI,EE,LU,EG,LY,ZA,MR,KZ,IN,LK,BH,CY,IQ,KW,QA,PS,TR,BY,LT,IT,MT,AU,NZ,SI,NA,TJ,TM,CN,JP,IR,PK,AZ,IL,SA,AE,RU,UA,SE,AT,BE,FR,DE,NL,CH,CR,MX,NI,BR,CO,EC,US,MY,SY,ID,GE,GB,BS,BB,DM,DO,GD,JM,KN,LC,VC,CL,GY,RO,HR,ME,MK,SM,RS,CU,VE,KG,UZ,PL,MD,AR,CZ,ER,MZ,TZ,ZM,CG,CD,GA,ST,BW,SZ,CV,CM,AD,ES,HT,PR,SV,GT,HN,PA,FK,PY,PE,UY,CF,MN,MV,BA,SC,UG,GH,HK,TW,KP,BT,BN,KH,LA,PH,SG,TL,IE,AG,FJ,PG,SB,VU,KI,NR,WS,AM,TT,MU,NP,MM,LB,OM,JO,BI,MA,TG,GF,BJ,CI,LR,NE,SL,BD,KE,MW,RW,ET,BF,NG,SN,SR,ZW,LS,GW,AL,BZ,AO,TD,SD,SS,TN,GQ,MG,MO,KR,TH,VN,MH,PW,TO,DZ,EH,YE,SO,DJ,TV,KM,MC,GM,FM,AF
FI,1.0,1.0,0.2923076923076923,0.16153846153846155,0.23076923076923078,0.1576923076923077,1.0,0.2923076923076923,0.0,0.0,0.0,0.16538461538461538,0.16538461538461538,1.0,1.0,0.0,0.16153846153846155,0.07692307692307693,0.15384615384615385,0.16153846153846155,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2923076923076923,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.16538461538461538,0.0,0.0,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.2423076923076923,0.0,0.0,0.0,0.1576923076923077,0.1576923076923077,0.3384615384615385,0.07692307692307693,0.0,0.3384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,1.0,0.16538461538461538,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.1576923076923077,0.11153846153846154,0.11153846153846154,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.16153846153846155,0.16153846153846155,0.07692307692307693,0.16153846153846155,0.0,0.16153846153846155,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.1576923076923077,0.09230769230769231,0.1576923076923077,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.23076923076923078,0.1576923076923077,0.16538461538461538,0.2423076923076923,0.2423076923076923,0.2423076923076923,0.16153846153846155,0.2423076923076923,0.16153846153846155,0.1576923076923077,0.0,0.0,0.16538461538461538,0.0,0.1576923076923077,0.16538461538461538,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16153846153846155,0.0,0.0,0.16153846153846155,0.16153846153846155,0.1576923076923077,0.1576923076923077,0.11153846153846154,0.11153846153846154,0.11153846153846154,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.16153846153846155,0.0,0.0,0.07692307692307693,0.2423076923076923,0.16153846153846155,0.0,0.0,0.1576923076923077,0.1576923076923077,0.0,0.07692307692307693,0.1576923076923077,0.1576923076923077,0.16153846153846155,0.1576923076923077,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.09230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.16153846153846155,0.0,0.09230769230769231,0.16153846153846155,0.07692307692307693,0.07692307692307693,0.47692307692307695,0.07692307692307693,0.07692307692307693,0.0,0.16153846153846155,0.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.16153846153846155,0.0,0.0,0.07692307692307693,0.0,0.12307692307692308,0.0,0.16153846153846155,0.0,0.16153846153846155,0.0,0.2423076923076923,0.15384615384615385,0.0,0.0,0.07692307692307693,0.14615384615384616,0.16153846153846155,0.0,0.0,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.0,0.0,0.16153846153846155,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.06923076923076923,0.06923076923076923,0.015384615384615385,0.0,0.16153846153846155,0.0,0.0,0.07692307692307693
NO,1.0,1.0,0.2923076923076923,0.16153846153846155,0.23076923076923078,0.1576923076923077,1.0,0.2923076923076923,0.0,0.0,0.0,0.16538461538461538,0.16538461538461538,1.0,1.0,0.0,0.16153846153846155,0.07692307692307693,0.15384615384615385,0.16153846153846155,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2923076923076923,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.16538461538461538,0.0,0.0,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.2423076923076923,0.0,0.0,0.0,0.1576923076923077,0.1576923076923077,0.3384615384615385,0.07692307692307693,0.0,0.3384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,1.0,0.16538461538461538,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.1576923076923077,0.11153846153846154,0.11153846153846154,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.16153846153846155,0.16153846153846155,0.07692307692307693,0.16153846153846155,0.0,0.16153846153846155,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.1576923076923077,0.09230769230769231,0.1576923076923077,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.23076923076923078,0.1576923076923077,0.16538461538461538,0.2423076923076923,0.2423076923076923,0.2423076923076923,0.16153846153846155,0.2423076923076923,0.16153846153846155,0.1576923076923077,0.0,0.0,0.16538461538461538,0.0,0.1576923076923077,0.16538461538461538,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16153846153846155,0.0,0.0,0.16153846153846155,0.16153846153846155,0.1576923076923077,0.1576923076923077,0.11153846153846154,0.11153846153846154,0.11153846153846154,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.16153846153846155,0.0,0.0,0.07692307692307693,0.2423076923076923,0.16153846153846155,0.0,0.0,0.1576923076923077,0.1576923076923077,0.0,0.07692307692307693,0.1576923076923077,0.1576923076923077,0.16153846153846155,0.1576923076923077,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.09230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.16153846153846155,0.0,0.09230769230769231,0.16153846153846155,0.07692307692307693,0.07692307692307693,0.47692307692307695,0.07692307692307693,0.07692307692307693,0.0,0.16153846153846155,0.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.16153846153846155,0.0,0.0,0.07692307692307693,0.0,0.12307692307692308,0.0,0.16153846153846155,0.0,0.16153846153846155,0.0,0.2423076923076923,0.15384615384615385,0.0,0.0,0.07692307692307693,0.14615384615384616,0.16153846153846155,0.0,0.0,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.0,0.0,0.16153846153846155,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.06923076923076923,0.06923076923076923,0.015384615384615385,0.0,0.16153846153846155,0.0,0.0,0.07692307692307693
GR,0.2923076923076923,0.2923076923076923,1.0,0.29615384615384616,0.26153846153846155,0.26153846153846155,0.2923076923076923,0.9884615384615385,0.0,0.0,0.0,0.8,0.8,0.2923076923076923,0.2923076923076923,0.0,0.29615384615384616,0.07692307692307693,0.2,0.27692307692307694,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,0.19615384615384615,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.8153846153846154,0.0,0.0,0.3153846153846154,0.27307692307692305,0.27307692307692305,0.27307692307692305,0.45,0.0,0.0,0.0,0.26153846153846155,0.26153846153846155,0.3576923076923077,0.07692307692307693,0.0,0.33076923076923076,0.07692307692307693,0.07692307692307693,0.0,0.0,0.2923076923076923,0.8,0.29615384615384616,0.36538461538461536,0.36538461538461536,0.27692307692307694,0.29615384615384616,0.23461538461538461,0.11153846153846154,0.11153846153846154,0.2692307692307692,0.2653846153846154,0.2653846153846154,0.27307692307692305,0.2653846153846154,0.07692307692307693,0.2653846153846154,0.0,0.27692307692307694,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.2653846153846154,0.09230769230769231,0.26153846153846155,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.26153846153846155,0.26153846153846155,0.8153846153846154,0.45,0.45,0.45,0.3153846153846154,0.45,0.29615384615384616,0.2653846153846154,0.0,0.0,0.7961538461538461,0.0,0.2692307692307692,0.8,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27692307692307694,0.0,0.0,0.29615384615384616,0.29615384615384616,0.2653846153846154,0.2653846153846154,0.11153846153846154,0.11153846153846154,0.11153846153846154,0.2653846153846154,0.2653846153846154,0.2692307692307692,0.2653846153846154,0.29615384615384616,0.0,0.0,0.07692307692307693,0.45,0.3153846153846154,0.0,0.0,0.26153846153846155,0.26153846153846155,0.0,0.07692307692307693,0.26153846153846155,0.3269230769230769,0.36538461538461536,0.26153846153846155,0.2653846153846154,0.2653846153846154,0.27307692307692305,0.09230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.27307692307692305,0.0,0.09230769230769231,0.3153846153846154,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.0,0.29615384615384616,0.0,0.36538461538461536,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.27307692307692305,0.0,0.0,0.06923076923076923,0.0,0.1576923076923077,0.0,0.27692307692307694,0.0,0.27692307692307694,0.0,0.45,0.19615384615384615,0.0,0.0,0.07692307692307693,0.25769230769230766,0.3153846153846154,0.0,0.0,0.26153846153846155,0.26153846153846155,0.26153846153846155,0.3269230769230769,0.0,0.0,0.27307692307692305,0.2,0.2,0.07692307692307693,0.06923076923076923,0.06923076923076923,0.015384615384615385,0.0,0.3153846153846154,0.0,0.0,0.07692307692307693
PT,0.16153846153846155,0.16153846153846155,0.29615384615384616,1.0,0.5576923076923077,0.29615384615384616,0.16153846153846155,0.2846153846153846,0.0,0.0,0.0,0.25,0.25,0.16153846153846155,0.16153846153846155,0.0,1.0,0.07692307692307693,0.2076923076923077,0.33076923076923076,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.29615384615384616,0.20384615384615384,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.26153846153846155,0.0,0.0,0.823076923076923,0.3230769230769231,0.3230769230769231,0.3230769230769231,0.17307692307692307,0.0,0.0,0.0,0.29615384615384616,0.29615384615384616,0.3230769230769231,0.07692307692307693,0.0,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.0,0.16153846153846155,0.25,1.0,0.38076923076923075,0.3730769230769231,0.33076923076923076,1.0,0.28076923076923077,0.11153846153846154,0.11153846153846154,0.4076923076923077,0.38076923076923075,0.3769230769230769,0.3269230769230769,0.31153846153846154,0.07692307692307693,0.31153846153846154,0.0,0.33076923076923076,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.3,0.09230769230769231,0.3,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.5576923076923077,0.29615384615384616,0.26153846153846155,0.17307692307692307,0.17307692307692307,0.17307692307692307,0.823076923076923,0.17307692307692307,1.0,0.38076923076923075,0.0,0.0,0.25384615384615383,0.0,0.38461538461538464,0.25,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33076923076923076,0.0,0.0,1.0,1.0,0.3,0.3,0.11153846153846154,0.11153846153846154,0.11153846153846154,0.38076923076923075,0.38076923076923075,0.4076923076923077,0.38076923076923075,1.0,0.0,0.0,0.07692307692307693,0.17307692307692307,0.823076923076923,0.0,0.0,0.29615384615384616,0.29615384615384616,0.0,0.07692307692307693,0.29615384615384616,0.34615384615384615,0.38076923076923075,0.29615384615384616,0.31153846153846154,0.31153846153846154,0.3230769230769231,0.09230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.3230769230769231,0.0,0.09230769230769231,0.823076923076923,0.07692307692307693,0.07692307692307693,0.31153846153846154,0.07692307692307693,0.07692307692307693,0.0,1.0,0.0,0.38076923076923075,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3230769230769231,0.0,0.0,0.06923076923076923,0.0,0.16538461538461538,0.0,0.33076923076923076,0.0,0.33076923076923076,0.0,0.17307692307692307,0.23846153846153847,0.0,0.0,0.07692307692307693,0.3076923076923077,0.823076923076923,0.0,0.0,0.29615384615384616,0.29615384615384616,0.29615384615384616,0.34615384615384615,0.0,0.0,0.3230769230769231,0.2076923076923077,0.2076923076923077,0.07692307692307693,0.06923076923076923,0.06923076923076923,0.015384615384615385,0.0,0.823076923076923,0.0,0.0,0.07692307692307693
BO,0.23076923076923078,0.23076923076923078,0.26153846153846155,0.5576923076923077,1.0,0.3192307692307692,0.23076923076923078,0.25,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.5576923076923077,0.07692307692307693,0.20384615384615384,0.29615384615384616,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.26153846153846155,0.2,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23461538461538461,0.0,0.0,0.5846153846153846,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.1576923076923077,0.0,0.0,0.0,0.3192307692307692,0.3230769230769231,0.3,0.07692307692307693,0.0,0.35384615384615387,0.07692307692307693,0.07692307692307693,0.0,0.0,0.23076923076923078,0.23076923076923078,0.5576923076923077,0.31153846153846154,0.29615384615384616,0.29615384615384616,0.5576923076923077,0.3038461538461538,0.11538461538461539,0.11538461538461539,0.75,0.6269230769230769,0.6230769230769231,0.3,0.2923076923076923,0.07692307692307693,0.2923076923076923,0.0,0.29615384615384616,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.3346153846153846,0.09230769230769231,0.3192307692307692,0.09230769230769231,0.09230769230769231,0.09230769230769231,1.0,0.3192307692307692,0.23461538461538461,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.5846153846153846,0.1576923076923077,0.5576923076923077,0.6692307692307692,0.0,0.0,0.23461538461538461,0.0,0.7269230769230769,0.23076923076923078,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29615384615384616,0.0,0.0,0.5576923076923077,0.5576923076923077,0.3346153846153846,0.3346153846153846,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.6269230769230769,0.6269230769230769,0.75,0.7269230769230769,0.5576923076923077,0.0,0.0,0.07692307692307693,0.1576923076923077,0.5846153846153846,0.0,0.0,0.3192307692307692,0.3192307692307692,0.0,0.07692307692307693,0.3192307692307692,0.3076923076923077,0.31153846153846154,0.3192307692307692,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.09230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.2923076923076923,0.0,0.09230769230769231,0.5846153846153846,0.07692307692307693,0.07692307692307693,0.34615384615384615,0.07692307692307693,0.07692307692307693,0.0,0.5576923076923077,0.0,0.31153846153846154,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.2923076923076923,0.0,0.0,0.06923076923076923,0.0,0.16538461538461538,0.0,0.29615384615384616,0.0,0.29615384615384616,0.0,0.1576923076923077,0.26153846153846155,0.0,0.0,0.07692307692307693,0.27692307692307694,0.5846153846153846,0.0,0.0,0.3192307692307692,0.3230769230769231,0.3192307692307692,0.3076923076923077,0.0,0.0,0.2923076923076923,0.20384615384615384,0.20384615384615384,0.07692307692307693,0.06923076923076923,0.06923076923076923,0.015384615384615385,0.0,0.5846153846153846,0.0,0.0,0.07692307692307693
CA,0.1576923076923077,0.1576923076923077,0.26153846153846155,0.29615384615384616,0.3192307692307692,1.0,0.1576923076923077,0.25,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.1576923076923077,0.1576923076923077,0.0,0.29615384615384616,0.07692307692307693,0.20384615384615384,0.29615384615384616,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.26153846153846155,0.2,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23461538461538461,0.0,0.0,0.3,0.29615384615384616,0.2923076923076923,0.2923076923076923,0.1576923076923077,0.0,0.0,0.0,0.9230769230769231,0.9192307692307692,0.4346153846153846,0.07692307692307693,0.0,0.4653846153846154,0.07692307692307693,0.07692307692307693,0.0,0.0,0.1576923076923077,0.23076923076923078,0.29615384615384616,0.38461538461538464,0.4,0.29615384615384616,0.29615384615384616,0.2692307692307692,0.11153846153846154,0.11153846153846154,0.5576923076923077,0.6,0.6384615384615384,0.3,0.2923076923076923,0.07692307692307693,0.2923076923076923,0.0,0.3,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.5153846153846153,0.09230769230769231,0.9076923076923077,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.3192307692307692,0.9884615384615385,0.23461538461538461,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.3,0.1576923076923077,0.29615384615384616,0.6115384615384616,0.0,0.0,0.23461538461538461,0.0,0.5807692307692308,0.23076923076923078,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29615384615384616,0.0,0.0,0.29615384615384616,0.29615384615384616,0.5153846153846153,0.5153846153846153,0.11153846153846154,0.11153846153846154,0.11153846153846154,0.6,0.6,0.5576923076923077,0.5923076923076923,0.29615384615384616,0.0,0.0,0.07692307692307693,0.1576923076923077,0.3,0.0,0.0,0.8923076923076924,0.9230769230769231,0.0,0.07692307692307693,0.9038461538461539,0.4653846153846154,0.38461538461538464,0.9230769230769231,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.09230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.2923076923076923,0.0,0.09230769230769231,0.3,0.07692307692307693,0.07692307692307693,0.4423076923076923,0.07692307692307693,0.07692307692307693,0.0,0.29615384615384616,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.2923076923076923,0.0,0.0,0.06923076923076923,0.0,0.16538461538461538,0.0,0.29615384615384616,0.0,0.29615384615384616,0.0,0.1576923076923077,0.22692307692307692,0.0,0.0,0.07692307692307693,0.27692307692307694,0.3,0.0,0.0,0.9230769230769231,0.9192307692307692,0.9230769230769231,0.4653846153846154,0.0,0.0,0.2923076923076923,0.20384615384615384,0.20384615384615384,0.07692307692307693,0.06923076923076923,0.06923076923076923,0.015384615384615385,0.0,0.3,0.0,0.0,0.07692307692307693
DK,1.0,1.0,0.2923076923076923,0.16153846153846155,0.23076923076923078,0.1576923076923077,1.0,0.2923076923076923,0.0,0.0,0.0,0.16538461538461538,0.16538461538461538,1.0,1.0,0.0,0.16153846153846155,0.07692307692307693,0.15384615384615385,0.16153846153846155,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2923076923076923,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.16538461538461538,0.0,0.0,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.2423076923076923,0.0,0.0,0.0,0.1576923076923077,0.1576923076923077,0.3384615384615385,0.07692307692307693,0.0,0.3384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,1.0,0.16538461538461538,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.1576923076923077,0.11153846153846154,0.11153846153846154,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.16153846153846155,0.16153846153846155,0.07692307692307693,0.16153846153846155,0.0,0.16153846153846155,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.1576923076923077,0.09230769230769231,0.1576923076923077,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.23076923076923078,0.1576923076923077,0.16538461538461538,0.2423076923076923,0.2423076923076923,0.2423076923076923,0.16153846153846155,0.2423076923076923,0.16153846153846155,0.1576923076923077,0.0,0.0,0.16538461538461538,0.0,0.1576923076923077,0.16538461538461538,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16153846153846155,0.0,0.0,0.16153846153846155,0.16153846153846155,0.1576923076923077,0.1576923076923077,0.11153846153846154,0.11153846153846154,0.11153846153846154,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.16153846153846155,0.0,0.0,0.07692307692307693,0.2423076923076923,0.16153846153846155,0.0,0.0,0.1576923076923077,0.1576923076923077,0.0,0.07692307692307693,0.1576923076923077,0.1576923076923077,0.16153846153846155,0.1576923076923077,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.09230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.16153846153846155,0.0,0.09230769230769231,0.16153846153846155,0.07692307692307693,0.07692307692307693,0.47692307692307695,0.07692307692307693,0.07692307692307693,0.0,0.16153846153846155,0.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.16153846153846155,0.0,0.0,0.07692307692307693,0.0,0.12307692307692308,0.0,0.16153846153846155,0.0,0.16153846153846155,0.0,0.2423076923076923,0.15384615384615385,0.0,0.0,0.07692307692307693,0.14615384615384616,0.16153846153846155,0.0,0.0,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.0,0.0,0.16153846153846155,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.06923076923076923,0.06923076923076923,0.015384615384615385,0.0,0.16153846153846155,0.0,0.0,0.07692307692307693
BG,0.2923076923076923,0.2923076923076923,0.9884615384615385,0.2846153846153846,0.25,0.25,0.2923076923076923,1.0,0.0,0.0,0.0,0.8115384615384615,0.8115384615384615,0.2923076923076923,0.2923076923076923,0.0,0.2846153846153846,0.07692307692307693,0.2,0.2653846153846154,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.9884615384615385,0.19615384615384615,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.8269230769230769,0.0,0.0,0.3038461538461538,0.26153846153846155,0.26153846153846155,0.26153846153846155,0.46153846153846156,0.0,0.0,0.0,0.25,0.25,0.34615384615384615,0.07692307692307693,0.0,0.3192307692307692,0.07692307692307693,0.07692307692307693,0.0,0.0,0.2923076923076923,0.8115384615384615,0.2846153846153846,0.35384615384615387,0.35384615384615387,0.2653846153846154,0.2846153846153846,0.23461538461538461,0.11153846153846154,0.11153846153846154,0.25769230769230766,0.25384615384615383,0.25384615384615383,0.26153846153846155,0.25384615384615383,0.07692307692307693,0.25384615384615383,0.0,0.2653846153846154,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.25384615384615383,0.09230769230769231,0.25,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.25,0.25,0.8269230769230769,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.3038461538461538,0.46153846153846156,0.2846153846153846,0.25384615384615383,0.0,0.0,0.8076923076923077,0.0,0.25769230769230766,0.8115384615384615,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653846153846154,0.0,0.0,0.2846153846153846,0.2846153846153846,0.25384615384615383,0.25384615384615383,0.11153846153846154,0.11153846153846154,0.11153846153846154,0.25384615384615383,0.25384615384615383,0.25769230769230766,0.25384615384615383,0.2846153846153846,0.0,0.0,0.07692307692307693,0.46153846153846156,0.3038461538461538,0.0,0.0,0.25,0.25,0.0,0.07692307692307693,0.25,0.3153846153846154,0.35384615384615387,0.25,0.25384615384615383,0.25384615384615383,0.26153846153846155,0.09230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.26153846153846155,0.0,0.09230769230769231,0.3038461538461538,0.07692307692307693,0.07692307692307693,0.45,0.07692307692307693,0.07692307692307693,0.0,0.2846153846153846,0.0,0.35384615384615387,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.26153846153846155,0.0,0.0,0.06923076923076923,0.0,0.15,0.0,0.2653846153846154,0.0,0.2653846153846154,0.0,0.46153846153846156,0.19615384615384615,0.0,0.0,0.07692307692307693,0.24615384615384617,0.3038461538461538,0.0,0.0,0.25,0.25,0.25,0.3153846153846154,0.0,0.0,0.26153846153846155,0.2,0.2,0.07692307692307693,0.06923076923076923,0.06923076923076923,0.015384615384615385,0.0,0.3038461538461538,0.0,0.0,0.07692307692307693
ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04230769230769231,0.1423076923076923,0.04230769230769231,0.8576923076923076,0.1423076923076923,0.8576923076923076,0.04230769230769231,0.04230769230769231,0.0,0.04230769230769231,0.8576923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.1423076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1423076923076923,0.0,1.0,0.0,1.0,1.0,0.9769230769230769,1.0,0.9769230769230769,0.0,0.0,0.04230769230769231,0.1423076923076923,0.0,1.0,0.8346153846153846,0.9769230769230769,0.0,0.04230769230769231,0.0,0.9769230769230769,0.0,0.0,0.04230769230769231,0.55,0.0,0.0,0.0,0.8576923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.9769230769230769,0.0,0.0
