iso2_orig,FI,NO,GR,PT,BO,CA,DK,BG,ML,LV,GN,HU,SK,IS,LI,EE,LU,EG,LY,ZA,MR,KZ,IN,LK,BH,CY,IQ,KW,QA,PS,TR,BY,LT,IT,MT,AU,NZ,SI,NA,TJ,TM,CN,JP,IR,PK,AZ,IL,SA,AE,RU,UA,SE,AT,BE,FR,DE,NL,CH,CR,MX,NI,BR,CO,EC,US,MY,SY,ID,GE,GB,BS,BB,DM,DO,GD,JM,KN,LC,VC,CL,GY,RO,HR,ME,MK,SM,RS,CU,VE,KG,UZ,PL,MD,AR,CZ,ER,MZ,TZ,ZM,CG,CD,GA,ST,BW,SZ,CV,CM,AD,ES,HT,PR,SV,GT,HN,PA,FK,PY,PE,UY,CF,MN,MV,BA,SC,UG,GH,HK,TW,KP,BT,BN,KH,LA,PH,SG,TL,IE,AG,FJ,PG,SB,VU,KI,NR,WS,AM,TT,MU,NP,MM,LB,OM,JO,BI,MA,TG,GF,BJ,CI,LR,NE,SL,BD,KE,MW,RW,ET,BF,NG,SN,SR,ZW,LS,GW,AL,BZ,AO,TD,SD,SS,TN,GQ,MG,MO,KR,TH,VN,MH,PW,TO,DZ,EH,YE,SO,DJ,TV,KM,MC,GM,FM,AF
NL,0.0,0.4269230769230769,0.47307692307692306,0.3038461538461538,0.29615384615384616,0.2923076923076923,0.4269230769230769,0.19615384615384615,0.0,0.0,0.0,0.19615384615384615,0.19615384615384615,0.4269230769230769,0.41923076923076924,0.0,0.3038461538461538,0.07692307692307693,0.3192307692307692,1.0,0.0,0.0,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.5576923076923077,0.45384615384615384,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.19615384615384615,0.0,0.0,0.3192307692307692,0.9846153846153847,0.9884615384615385,0.9846153846153847,0.15384615384615385,0.0,0.0,0.0,0.2923076923076923,0.2923076923076923,0.45384615384615384,0.07692307692307693,0.0,0.45,0.07692307692307693,0.07692307692307693,0.0,0.0,0.4269230769230769,0.19615384615384615,0.3038461538461538,0.4076923076923077,0.4576923076923077,1.0,0.3192307692307692,0.0,0.0,0.0,0.29615384615384616,0.29615384615384616,0.29615384615384616,0.7230769230769231,0.8769230769230769,0.07692307692307693,0.8769230769230769,0.0,1.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.43846153846153846,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.29615384615384616,0.1576923076923077,0.19615384615384615,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3192307692307692,0.15384615384615385,0.3038461538461538,0.29615384615384616,0.0,0.0,0.47307692307692306,0.0,0.29615384615384616,0.19615384615384615,0.07692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0038461538461538464,0.04230769230769231,0.0,1.0,0.04230769230769231,0.0038461538461538464,0.3038461538461538,0.3038461538461538,0.27692307692307694,0.2230769230769231,0.0,0.0,0.0,0.2230769230769231,0.9884615384615385,0.29615384615384616,0.2923076923076923,0.3038461538461538,0.0,0.0,0.9884615384615385,0.15384615384615385,0.3192307692307692,0.0,0.0,0.2923076923076923,0.2923076923076923,0.0,0.007692307692307693,0.2923076923076923,0.29615384615384616,0.2923076923076923,0.2923076923076923,0.8769230769230769,0.8769230769230769,0.9884615384615385,0.15384615384615385,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.9884615384615385,0.0,0.1576923076923077,0.3192307692307692,0.007692307692307693,0.07692307692307693,0.4307692307692308,0.07692307692307693,0.07692307692307693,0.0,0.3038461538461538,0.0,0.4076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.7230769230769231,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.0,0.04230769230769231,0.0,0.07692307692307693,0.07692307692307693,0.3192307692307692,0.0038461538461538464,0.0,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.29615384615384616,0.0,0.0,0.9846153846153847,0.3192307692307692,0.3192307692307692,0.07692307692307693,0.05384615384615385,0.05384615384615385,0.019230769230769232,0.0,0.3192307692307692,0.0,0.0,0.45384615384615384
CH,0.0,0.35384615384615387,0.34615384615384615,0.9730769230769231,0.5,0.3,0.35384615384615387,0.19615384615384615,0.0,0.0,0.0,0.19615384615384615,0.19615384615384615,0.35384615384615387,0.36153846153846153,0.0,0.9730769230769231,0.07692307692307693,1.0,0.3192307692307692,0.0,0.0,0.18076923076923077,0.07692307692307693,0.07692307692307693,0.3346153846153846,0.3384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.19615384615384615,0.0,0.0,0.5076923076923077,0.3153846153846154,0.3192307692307692,0.3153846153846154,0.15384615384615385,0.0,0.0,0.0,0.2846153846153846,0.2846153846153846,0.3384615384615385,0.07692307692307693,0.0,0.34615384615384615,0.07692307692307693,0.07692307692307693,0.0,0.0,0.35384615384615387,0.19615384615384615,0.9730769230769231,0.4653846153846154,0.3423076923076923,0.3192307692307692,1.0,0.0,0.0,0.0,0.4,0.36923076923076925,0.36923076923076925,0.3192307692307692,0.2923076923076923,0.07692307692307693,0.2923076923076923,0.0,0.3192307692307692,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.27307692307692305,0.15384615384615385,0.2923076923076923,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.5,0.1576923076923077,0.19615384615384615,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.5076923076923077,0.15384615384615385,0.9730769230769231,0.36153846153846153,0.0,0.0,0.34615384615384615,0.0,0.4,0.19615384615384615,0.07692307692307693,0.0,0.007692307692307693,0.0,0.023076923076923078,0.007692307692307693,0.023076923076923078,0.06153846153846154,0.0,0.3192307692307692,0.06153846153846154,0.023076923076923078,0.9730769230769231,0.9730769230769231,0.3269230769230769,0.2653846153846154,0.0,0.0,0.0,0.2653846153846154,0.3192307692307692,0.4,0.38846153846153847,0.9730769230769231,0.0,0.0,0.3192307692307692,0.15384615384615385,0.5076923076923077,0.007692307692307693,0.0,0.2846153846153846,0.2846153846153846,0.0,0.007692307692307693,0.2846153846153846,0.3076923076923077,0.3,0.2846153846153846,0.2923076923076923,0.2923076923076923,0.3192307692307692,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.3192307692307692,0.0,0.1576923076923077,0.5076923076923077,0.007692307692307693,0.07692307692307693,0.34615384615384615,0.07692307692307693,0.07692307692307693,0.007692307692307693,0.9730769230769231,0.0,0.4653846153846154,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3192307692307692,0.0,0.007692307692307693,0.07692307692307693,0.0,0.0,0.0,0.3192307692307692,0.0,0.3192307692307692,0.0,0.15384615384615385,0.0,0.06153846153846154,0.0,0.07692307692307693,0.07692307692307693,0.5076923076923077,0.023076923076923078,0.0,0.2846153846153846,0.2846153846153846,0.2846153846153846,0.3076923076923077,0.0,0.0,0.3153846153846154,1.0,1.0,0.07692307692307693,0.05384615384615385,0.05384615384615385,0.0,0.0,0.5076923076923077,0.0,0.0,0.3384615384615385
CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.015384615384615385,0.0038461538461538464,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.023076923076923078,1.0,1.0,1.0,0.023076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.015384615384615385,0.0038461538461538464,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.023076923076923078,1.0,1.0,1.0,0.023076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.015384615384615385,0.0038461538461538464,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.023076923076923078,1.0,1.0,1.0,0.023076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,0.0,0.3076923076923077,0.36923076923076925,0.4115384615384615,0.85,0.4346153846153846,0.3076923076923077,0.18076923076923077,0.0,0.0,0.0,0.18076923076923077,0.18076923076923077,0.3076923076923077,0.3,0.0,0.4,0.07692307692307693,0.4,0.29615384615384616,0.0,0.0,0.17307692307692307,0.07692307692307693,0.07692307692307693,0.3423076923076923,0.35,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.18076923076923077,0.0,0.0,0.7923076923076923,0.3,0.29615384615384616,0.2923076923076923,0.15384615384615385,0.0,0.0,0.0,0.4461538461538462,0.4461538461538462,0.35,0.07692307692307693,0.0,0.3923076923076923,0.07692307692307693,0.07692307692307693,0.0,0.0,0.3076923076923077,0.18076923076923077,0.4,0.4,0.36153846153846153,0.29615384615384616,0.4,0.0,0.0,0.0,1.0,0.5346153846153846,0.5346153846153846,0.29615384615384616,0.2923076923076923,0.07692307692307693,0.2923076923076923,0.0,0.29615384615384616,0.16153846153846155,0.16923076923076924,0.16153846153846155,0.3923076923076923,0.16923076923076924,0.34615384615384615,0.16153846153846155,0.16923076923076924,0.16923076923076924,0.85,0.17692307692307693,0.18076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.7923076923076923,0.15384615384615385,0.4115384615384615,0.5538461538461539,0.0,0.0,0.36923076923076925,0.0,1.0,0.18076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0038461538461538464,0.038461538461538464,0.0,0.29615384615384616,0.038461538461538464,0.0038461538461538464,0.4115384615384615,0.4115384615384615,0.4576923076923077,0.38461538461538464,0.0,0.0,0.0,0.38461538461538464,0.29615384615384616,1.0,0.9538461538461539,0.4115384615384615,0.0,0.0,0.29615384615384616,0.15384615384615385,0.7923076923076923,0.0,0.0,0.4461538461538462,0.4346153846153846,0.0,0.007692307692307693,0.4346153846153846,0.43846153846153846,0.4346153846153846,0.4461538461538462,0.2923076923076923,0.2923076923076923,0.29615384615384616,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.29615384615384616,0.0,0.17692307692307693,0.7923076923076923,0.007692307692307693,0.07692307692307693,0.4076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.29615384615384616,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.29615384615384616,0.0,0.29615384615384616,0.0,0.15384615384615385,0.0,0.038461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.7923076923076923,0.0038461538461538464,0.0,0.4461538461538462,0.4461538461538462,0.4346153846153846,0.43846153846153846,0.0,0.0,0.2923076923076923,0.4,0.4,0.07692307692307693,0.05384615384615385,0.05384615384615385,0.0,0.0,0.7923076923076923,0.0,0.0,0.34615384615384615
CO,0.0,0.3038461538461538,0.33076923076923076,0.36923076923076925,0.4846153846153846,0.6153846153846154,0.3038461538461538,0.17692307692307693,0.0,0.0,0.0,0.17692307692307693,0.17692307692307693,0.3038461538461538,0.29615384615384616,0.0,0.36923076923076925,0.07692307692307693,0.36923076923076925,0.29615384615384616,0.0,0.0,0.17307692307692307,0.07692307692307693,0.07692307692307693,0.31153846153846154,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.17692307692307693,0.0,0.0,0.49230769230769234,0.3,0.29615384615384616,0.2923076923076923,0.15384615384615385,0.0,0.0,0.0,0.43846153846153846,0.43846153846153846,0.3269230769230769,0.07692307692307693,0.0,0.3423076923076923,0.07692307692307693,0.07692307692307693,0.0,0.0,0.3038461538461538,0.17692307692307693,0.36923076923076925,0.34615384615384615,0.33076923076923076,0.29615384615384616,0.36923076923076925,0.0,0.0,0.0,0.5346153846153846,1.0,1.0,0.29615384615384616,0.2923076923076923,0.07692307692307693,0.2923076923076923,0.0,0.29615384615384616,0.16538461538461538,0.2653846153846154,0.16538461538461538,0.676923076923077,0.2653846153846154,0.5615384615384615,0.16538461538461538,0.2653846153846154,0.2653846153846154,0.4846153846153846,0.3384615384615385,0.17692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.49230769230769234,0.15384615384615385,0.36923076923076925,0.8346153846153846,0.0,0.0,0.33076923076923076,0.0,0.5346153846153846,0.17692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0038461538461538464,0.038461538461538464,0.0,0.29615384615384616,0.038461538461538464,0.0038461538461538464,0.36923076923076925,0.36923076923076925,0.7461538461538462,0.6692307692307692,0.0,0.0,0.0,0.6692307692307692,0.29615384615384616,0.5346153846153846,0.5461538461538461,0.36923076923076925,0.0,0.0,0.29615384615384616,0.15384615384615385,0.49230769230769234,0.0,0.0,0.43846153846153846,0.4423076923076923,0.0,0.007692307692307693,0.4423076923076923,0.4653846153846154,0.6153846153846154,0.43846153846153846,0.2923076923076923,0.2923076923076923,0.29615384615384616,0.2653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.29615384615384616,0.0,0.3384615384615385,0.49230769230769234,0.007692307692307693,0.07692307692307693,0.36153846153846153,0.07692307692307693,0.07692307692307693,0.0,0.36923076923076925,0.0,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.29615384615384616,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.29615384615384616,0.0,0.29615384615384616,0.0,0.15384615384615385,0.0,0.038461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.49230769230769234,0.0038461538461538464,0.0,0.43846153846153846,0.43846153846153846,0.4423076923076923,0.4653846153846154,0.0,0.0,0.2923076923076923,0.36923076923076925,0.36923076923076925,0.07692307692307693,0.05384615384615385,0.05384615384615385,0.0,0.0,0.49230769230769234,0.0,0.0,0.3230769230769231
EC,0.0,0.3038461538461538,0.33076923076923076,0.36923076923076925,0.4846153846153846,0.6153846153846154,0.3038461538461538,0.17692307692307693,0.0,0.0,0.0,0.17692307692307693,0.17692307692307693,0.3038461538461538,0.29615384615384616,0.0,0.36923076923076925,0.07692307692307693,0.36923076923076925,0.29615384615384616,0.0,0.0,0.17307692307692307,0.07692307692307693,0.07692307692307693,0.31153846153846154,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.17692307692307693,0.0,0.0,0.49230769230769234,0.3,0.29615384615384616,0.2923076923076923,0.15384615384615385,0.0,0.0,0.0,0.43846153846153846,0.43846153846153846,0.3269230769230769,0.07692307692307693,0.0,0.3423076923076923,0.07692307692307693,0.07692307692307693,0.0,0.0,0.3038461538461538,0.17692307692307693,0.36923076923076925,0.34615384615384615,0.33076923076923076,0.29615384615384616,0.36923076923076925,0.0,0.0,0.0,0.5346153846153846,1.0,1.0,0.29615384615384616,0.2923076923076923,0.07692307692307693,0.2923076923076923,0.0,0.29615384615384616,0.16538461538461538,0.2653846153846154,0.16538461538461538,0.676923076923077,0.2653846153846154,0.5615384615384615,0.16538461538461538,0.2653846153846154,0.2653846153846154,0.4846153846153846,0.3384615384615385,0.17692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.49230769230769234,0.15384615384615385,0.36923076923076925,0.8346153846153846,0.0,0.0,0.33076923076923076,0.0,0.5346153846153846,0.17692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0038461538461538464,0.038461538461538464,0.0,0.29615384615384616,0.038461538461538464,0.0038461538461538464,0.36923076923076925,0.36923076923076925,0.7461538461538462,0.6692307692307692,0.0,0.0,0.0,0.6692307692307692,0.29615384615384616,0.5346153846153846,0.5461538461538461,0.36923076923076925,0.0,0.0,0.29615384615384616,0.15384615384615385,0.49230769230769234,0.0,0.0,0.43846153846153846,0.4423076923076923,0.0,0.007692307692307693,0.4423076923076923,0.4653846153846154,0.6153846153846154,0.43846153846153846,0.2923076923076923,0.2923076923076923,0.29615384615384616,0.2653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.29615384615384616,0.0,0.3384615384615385,0.49230769230769234,0.007692307692307693,0.07692307692307693,0.36153846153846153,0.07692307692307693,0.07692307692307693,0.0,0.36923076923076925,0.0,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.29615384615384616,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.29615384615384616,0.0,0.29615384615384616,0.0,0.15384615384615385,0.0,0.038461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.49230769230769234,0.0038461538461538464,0.0,0.43846153846153846,0.43846153846153846,0.4423076923076923,0.4653846153846154,0.0,0.0,0.2923076923076923,0.36923076923076925,0.36923076923076925,0.07692307692307693,0.05384615384615385,0.05384615384615385,0.0,0.0,0.49230769230769234,0.0,0.0,0.3230769230769231
US,0.0,0.7038461538461539,0.47307692307692306,0.3038461538461538,0.29615384615384616,0.2923076923076923,0.7038461538461539,0.19615384615384615,0.0,0.0,0.0,0.19615384615384615,0.19615384615384615,0.7038461538461539,0.6884615384615385,0.0,0.3038461538461538,0.07692307692307693,0.3192307692307692,0.7230769230769231,0.0,0.0,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.5461538461538461,0.45384615384615384,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.19615384615384615,0.0,0.0,0.3192307692307692,0.7192307692307692,0.7230769230769231,0.7192307692307692,0.15384615384615385,0.0,0.0,0.0,0.2923076923076923,0.2923076923076923,0.45384615384615384,0.07692307692307693,0.0,0.45,0.07692307692307693,0.07692307692307693,0.0,0.0,0.7038461538461539,0.19615384615384615,0.3038461538461538,0.4076923076923077,0.4576923076923077,0.7230769230769231,0.3192307692307692,0.0,0.0,0.0,0.29615384615384616,0.29615384615384616,0.29615384615384616,1.0,0.6115384615384616,0.07692307692307693,0.6115384615384616,0.0,0.7230769230769231,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.4307692307692308,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.29615384615384616,0.1576923076923077,0.19615384615384615,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3192307692307692,0.15384615384615385,0.3038461538461538,0.29615384615384616,0.0,0.0,0.47307692307692306,0.0,0.29615384615384616,0.19615384615384615,0.07692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0038461538461538464,0.04230769230769231,0.0,0.7230769230769231,0.04230769230769231,0.0038461538461538464,0.3038461538461538,0.3038461538461538,0.27692307692307694,0.2230769230769231,0.0,0.0,0.0,0.2230769230769231,0.7230769230769231,0.29615384615384616,0.2923076923076923,0.3038461538461538,0.0,0.0,0.7230769230769231,0.15384615384615385,0.3192307692307692,0.0,0.0,0.2923076923076923,0.2923076923076923,0.0,0.007692307692307693,0.2923076923076923,0.29615384615384616,0.2923076923076923,0.2923076923076923,0.6115384615384616,0.6115384615384616,0.7230769230769231,0.15384615384615385,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.7230769230769231,0.0,0.1576923076923077,0.3192307692307692,0.007692307692307693,0.07692307692307693,0.4307692307692308,0.07692307692307693,0.07692307692307693,0.0,0.3038461538461538,0.0,0.4076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.7230769230769231,0.0,0.7230769230769231,0.0,0.15384615384615385,0.0,0.04230769230769231,0.0,0.07692307692307693,0.07692307692307693,0.3192307692307692,0.0038461538461538464,0.0,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.29615384615384616,0.0,0.0,0.7192307692307692,0.3192307692307692,0.3192307692307692,0.07692307692307693,0.05384615384615385,0.05384615384615385,0.019230769230769232,0.0,0.3192307692307692,0.0,0.0,0.45384615384615384
MY,0.0,0.35384615384615387,0.36153846153846153,0.28846153846153844,0.2923076923076923,0.2923076923076923,0.35384615384615387,0.18461538461538463,0.0,0.0,0.0,0.18461538461538463,0.18461538461538463,0.35384615384615387,0.34615384615384615,0.0,0.28846153846153844,0.17692307692307693,0.2923076923076923,0.8769230769230769,0.0,0.0,0.2846153846153846,0.17692307692307693,0.17692307692307693,0.4461538461538462,0.35,0.17692307692307693,0.17692307692307693,0.17692307692307693,0.18461538461538463,0.0,0.0,0.2923076923076923,0.8884615384615384,0.8884615384615384,0.8730769230769231,0.15384615384615385,0.0,0.0,0.0,0.3038461538461538,0.3038461538461538,0.35,0.17692307692307693,0.0,0.34615384615384615,0.17692307692307693,0.17692307692307693,0.0,0.0,0.35384615384615387,0.18461538461538463,0.28846153846153844,0.3230769230769231,0.35,0.8769230769230769,0.2923076923076923,0.0,0.0,0.0,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.6115384615384616,1.0,0.17692307692307693,1.0,0.0,0.8769230769230769,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.4115384615384615,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.2923076923076923,0.1576923076923077,0.18461538461538463,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.2923076923076923,0.15384615384615385,0.28846153846153844,0.2923076923076923,0.0,0.0,0.36153846153846153,0.0,0.2923076923076923,0.18461538461538463,0.17692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0038461538461538464,0.038461538461538464,0.0,0.8769230769230769,0.038461538461538464,0.0038461538461538464,0.28846153846153844,0.28846153846153844,0.27692307692307694,0.2230769230769231,0.0,0.0,0.0,0.2230769230769231,0.8884615384615384,0.2923076923076923,0.2923076923076923,0.28846153846153844,0.0,0.0,0.8884615384615384,0.15384615384615385,0.2923076923076923,0.0,0.0,0.3038461538461538,0.3038461538461538,0.0,0.09615384615384616,0.3038461538461538,0.3,0.2923076923076923,0.3038461538461538,1.0,1.0,0.8884615384615384,0.15384615384615385,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.8884615384615384,0.0,0.1576923076923077,0.2923076923076923,0.09615384615384616,0.17692307692307693,0.3346153846153846,0.17692307692307693,0.17692307692307693,0.0,0.28846153846153844,0.0,0.3230769230769231,0.0,0.0,0.0,0.0,0.0,0.17692307692307693,0.6115384615384616,0.0,0.0,0.17692307692307693,0.0,0.0,0.0,0.8769230769230769,0.0,0.8769230769230769,0.0,0.15384615384615385,0.0,0.038461538461538464,0.0,0.17692307692307693,0.17692307692307693,0.2923076923076923,0.0038461538461538464,0.0,0.3038461538461538,0.3038461538461538,0.3038461538461538,0.3,0.0,0.0,0.8730769230769231,0.2923076923076923,0.2923076923076923,0.17692307692307693,0.05384615384615385,0.05384615384615385,0.019230769230769232,0.0,0.2923076923076923,0.0,0.0,0.35
