,AGO,BFA,BDI,BEN,BWA,COD,CAF,COG,CIV,CMR,CPV,DJI,DZA,EGY,ESH,ERI,ETH,GAB,GHA,GMB,GIN,GNQ,GNB,KEN,COM,LBR,LSO,LBY,MAR,MDG,MLI,MRT,MUS,MWI,MOZ,NAM,NER,NGA,RWA,SYC,SDN,SLE,SEN,SOM,SSD,STP,SWZ,TCD,TGO,TUN,TZA,UGA,ZAF,ZMB,ZWE
EGY,0.0,0.011538461538461539,0.0,0.011538461538461539,0.0,0.0,1.0,0.026923076923076925,0.011538461538461539,1.0,0.0,0.05384615384615385,1.0,1.0,0.011538461538461539,0.007692307692307693,0.05384615384615385,0.026923076923076925,0.011538461538461539,0.011538461538461539,0.011538461538461539,1.0,0.011538461538461539,0.0,0.0,0.011538461538461539,0.0,1.0,1.0,0.0,0.011538461538461539,0.011538461538461539,0.0,0.0,0.0,0.0,0.011538461538461539,0.011538461538461539,0.0,0.0,1.0,0.011538461538461539,0.011538461538461539,0.05384615384615385,0.007692307692307693,0.0,0.0,1.0,0.011538461538461539,1.0,0.0,0.0,0.0,0.0,0.0
ESH,0.0,0.3076923076923077,0.0,0.23076923076923078,0.0,0.0,0.011538461538461539,0.5384615384615384,0.3076923076923077,0.011538461538461539,0.36923076923076925,0.0,0.011538461538461539,0.011538461538461539,1.0,0.0,0.0,0.5384615384615384,0.23076923076923078,1.0,0.7692307692307693,0.011538461538461539,1.0,0.0,0.0,0.7692307692307693,0.0,0.011538461538461539,0.011538461538461539,0.0,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.011538461538461539,0.7692307692307693,1.0,0.0,0.0,0.36923076923076925,0.0,0.011538461538461539,0.23076923076923078,0.011538461538461539,0.0,0.0,0.0,0.0,0.0
ERI,0.5923076923076923,0.0,0.5923076923076923,0.0,0.07692307692307693,0.5923076923076923,0.007692307692307693,0.0,0.0,0.007692307692307693,0.3076923076923077,0.7153846153846154,0.007692307692307693,0.007692307692307693,0.0,1.0,0.7153846153846154,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.8307692307692308,0.007692307692307693,0.0,0.07692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.5923076923076923,0.07692307692307693,0.007692307692307693,0.0,0.0,0.7153846153846154,1.0,0.3076923076923077,0.07692307692307693,0.007692307692307693,0.0,0.007692307692307693,0.8307692307692308,0.5923076923076923,0.07692307692307693,0.07692307692307693,0.07692307692307693
ETH,0.3076923076923077,0.0,0.3076923076923077,0.0,0.07692307692307693,0.3076923076923077,0.05384615384615385,0.0,0.0,0.05384615384615385,0.3076923076923077,1.0,0.05384615384615385,0.05384615384615385,0.0,0.7153846153846154,1.0,0.0,0.0,0.0,0.0,0.05384615384615385,0.0,0.5461538461538461,0.007692307692307693,0.0,0.07692307692307693,0.05384615384615385,0.05384615384615385,0.007692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.3076923076923077,0.07692307692307693,0.05384615384615385,0.0,0.0,1.0,0.7153846153846154,0.3076923076923077,0.07692307692307693,0.05384615384615385,0.0,0.05384615384615385,0.5461538461538461,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693
GAB,0.0,0.5384615384615384,0.0,0.23076923076923078,0.0,0.0,0.026923076923076925,1.0,0.5384615384615384,0.026923076923076925,0.19230769230769232,0.0,0.026923076923076925,0.026923076923076925,0.5384615384615384,0.0,0.0,1.0,0.23076923076923078,0.5384615384615384,0.4,0.026923076923076925,0.5384615384615384,0.0,0.0,0.4,0.0,0.026923076923076925,0.026923076923076925,0.0,0.8461538461538461,0.5384615384615384,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.026923076923076925,0.4,0.5384615384615384,0.0,0.0,0.19230769230769232,0.0,0.026923076923076925,0.23076923076923078,0.026923076923076925,0.0,0.0,0.0,0.0,0.0
GHA,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.011538461538461539,0.23076923076923078,0.23076923076923078,0.011538461538461539,0.0,0.0,0.011538461538461539,0.011538461538461539,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.23076923076923078,0.23076923076923078,0.011538461538461539,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.011538461538461539,0.011538461538461539,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.011538461538461539,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.011538461538461539,1.0,0.011538461538461539,0.0,0.0,0.0,0.0,0.0
GMB,0.0,0.3076923076923077,0.0,0.23076923076923078,0.0,0.0,0.011538461538461539,0.5384615384615384,0.3076923076923077,0.011538461538461539,0.36923076923076925,0.0,0.011538461538461539,0.011538461538461539,1.0,0.0,0.0,0.5384615384615384,0.23076923076923078,1.0,0.7692307692307693,0.011538461538461539,1.0,0.0,0.0,0.7692307692307693,0.0,0.011538461538461539,0.011538461538461539,0.0,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.011538461538461539,0.7692307692307693,1.0,0.0,0.0,0.36923076923076925,0.0,0.011538461538461539,0.23076923076923078,0.011538461538461539,0.0,0.0,0.0,0.0,0.0
GIN,0.0,0.3076923076923077,0.0,0.23076923076923078,0.0,0.0,0.011538461538461539,0.4,0.3076923076923077,0.011538461538461539,0.25384615384615383,0.0,0.011538461538461539,0.011538461538461539,0.7692307692307693,0.0,0.0,0.4,0.23076923076923078,0.7692307692307693,1.0,0.011538461538461539,0.7692307692307693,0.0,0.0,1.0,0.0,0.011538461538461539,0.011538461538461539,0.0,0.4,0.7692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.011538461538461539,1.0,0.7692307692307693,0.0,0.0,0.25384615384615383,0.0,0.011538461538461539,0.23076923076923078,0.011538461538461539,0.0,0.0,0.0,0.0,0.0
GNQ,0.0,0.011538461538461539,0.0,0.011538461538461539,0.0,0.0,1.0,0.026923076923076925,0.011538461538461539,1.0,0.0,0.05384615384615385,1.0,1.0,0.011538461538461539,0.007692307692307693,0.05384615384615385,0.026923076923076925,0.011538461538461539,0.011538461538461539,0.011538461538461539,1.0,0.011538461538461539,0.0,0.0,0.011538461538461539,0.0,1.0,1.0,0.0,0.011538461538461539,0.011538461538461539,0.0,0.0,0.0,0.0,0.011538461538461539,0.011538461538461539,0.0,0.0,1.0,0.011538461538461539,0.011538461538461539,0.05384615384615385,0.007692307692307693,0.0,0.0,1.0,0.011538461538461539,1.0,0.0,0.0,0.0,0.0,0.0
GNB,0.0,0.3076923076923077,0.0,0.23076923076923078,0.0,0.0,0.011538461538461539,0.5384615384615384,0.3076923076923077,0.011538461538461539,0.36923076923076925,0.0,0.011538461538461539,0.011538461538461539,1.0,0.0,0.0,0.5384615384615384,0.23076923076923078,1.0,0.7692307692307693,0.011538461538461539,1.0,0.0,0.0,0.7692307692307693,0.0,0.011538461538461539,0.011538461538461539,0.0,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.011538461538461539,0.7692307692307693,1.0,0.0,0.0,0.36923076923076925,0.0,0.011538461538461539,0.23076923076923078,0.011538461538461539,0.0,0.0,0.0,0.0,0.0
KEN,0.7615384615384615,0.0,0.7615384615384615,0.0,0.07692307692307693,0.7615384615384615,0.0,0.0,0.0,0.0,0.3076923076923077,0.5461538461538461,0.0,0.0,0.0,0.8307692307692308,0.5461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007692307692307693,0.0,0.07692307692307693,0.0,0.0,0.007692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.7615384615384615,0.07692307692307693,0.0,0.0,0.0,0.5461538461538461,0.8307692307692308,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,1.0,0.7615384615384615,0.07692307692307693,0.07692307692307693,0.07692307692307693
COM,0.007692307692307693,0.0,0.007692307692307693,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0
LBR,0.0,0.3076923076923077,0.0,0.23076923076923078,0.0,0.0,0.011538461538461539,0.4,0.3076923076923077,0.011538461538461539,0.25384615384615383,0.0,0.011538461538461539,0.011538461538461539,0.7692307692307693,0.0,0.0,0.4,0.23076923076923078,0.7692307692307693,1.0,0.011538461538461539,0.7692307692307693,0.0,0.0,1.0,0.0,0.011538461538461539,0.011538461538461539,0.0,0.4,0.7692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.011538461538461539,1.0,0.7692307692307693,0.0,0.0,0.25384615384615383,0.0,0.011538461538461539,0.23076923076923078,0.011538461538461539,0.0,0.0,0.0,0.0,0.0
LSO,0.07692307692307693,0.0,0.07692307692307693,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0
LBY,0.0,0.011538461538461539,0.0,0.011538461538461539,0.0,0.0,1.0,0.026923076923076925,0.011538461538461539,1.0,0.0,0.05384615384615385,1.0,1.0,0.011538461538461539,0.007692307692307693,0.05384615384615385,0.026923076923076925,0.011538461538461539,0.011538461538461539,0.011538461538461539,1.0,0.011538461538461539,0.0,0.0,0.011538461538461539,0.0,1.0,1.0,0.0,0.011538461538461539,0.011538461538461539,0.0,0.0,0.0,0.0,0.011538461538461539,0.011538461538461539,0.0,0.0,1.0,0.011538461538461539,0.011538461538461539,0.05384615384615385,0.007692307692307693,0.0,0.0,1.0,0.011538461538461539,1.0,0.0,0.0,0.0,0.0,0.0
MAR,0.0,0.011538461538461539,0.0,0.011538461538461539,0.0,0.0,1.0,0.026923076923076925,0.011538461538461539,1.0,0.0,0.05384615384615385,1.0,1.0,0.011538461538461539,0.007692307692307693,0.05384615384615385,0.026923076923076925,0.011538461538461539,0.011538461538461539,0.011538461538461539,1.0,0.011538461538461539,0.0,0.0,0.011538461538461539,0.0,1.0,1.0,0.0,0.011538461538461539,0.011538461538461539,0.0,0.0,0.0,0.0,0.011538461538461539,0.011538461538461539,0.0,0.0,1.0,0.011538461538461539,0.011538461538461539,0.05384615384615385,0.007692307692307693,0.0,0.0,1.0,0.011538461538461539,1.0,0.0,0.0,0.0,0.0,0.0
MDG,0.007692307692307693,0.0,0.007692307692307693,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0
MLI,0.0,0.6923076923076923,0.0,0.23076923076923078,0.0,0.0,0.011538461538461539,0.8461538461538461,0.6923076923076923,0.011538461538461539,0.05384615384615385,0.0,0.011538461538461539,0.011538461538461539,0.5384615384615384,0.0,0.0,0.8461538461538461,0.23076923076923078,0.5384615384615384,0.4,0.011538461538461539,0.5384615384615384,0.0,0.0,0.4,0.0,0.011538461538461539,0.011538461538461539,0.0,1.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.011538461538461539,0.4,0.5384615384615384,0.0,0.0,0.05384615384615385,0.0,0.011538461538461539,0.23076923076923078,0.011538461538461539,0.0,0.0,0.0,0.0,0.0
MRT,0.0,0.3076923076923077,0.0,0.23076923076923078,0.0,0.0,0.011538461538461539,0.5384615384615384,0.3076923076923077,0.011538461538461539,0.36923076923076925,0.0,0.011538461538461539,0.011538461538461539,1.0,0.0,0.0,0.5384615384615384,0.23076923076923078,1.0,0.7692307692307693,0.011538461538461539,1.0,0.0,0.0,0.7692307692307693,0.0,0.011538461538461539,0.011538461538461539,0.0,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.011538461538461539,0.7692307692307693,1.0,0.0,0.0,0.36923076923076925,0.0,0.011538461538461539,0.23076923076923078,0.011538461538461539,0.0,0.0,0.0,0.0,0.0
MUS,0.07692307692307693,0.0,0.07692307692307693,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0
MWI,0.07692307692307693,0.0,0.07692307692307693,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0
MOZ,0.07692307692307693,0.0,0.07692307692307693,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0
NAM,0.07692307692307693,0.0,0.07692307692307693,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0
NER,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.011538461538461539,0.23076923076923078,0.23076923076923078,0.011538461538461539,0.0,0.0,0.011538461538461539,0.011538461538461539,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.23076923076923078,0.23076923076923078,0.011538461538461539,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.011538461538461539,0.011538461538461539,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.011538461538461539,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.011538461538461539,1.0,0.011538461538461539,0.0,0.0,0.0,0.0,0.0
NGA,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.011538461538461539,0.23076923076923078,0.23076923076923078,0.011538461538461539,0.0,0.0,0.011538461538461539,0.011538461538461539,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.23076923076923078,0.23076923076923078,0.011538461538461539,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.011538461538461539,0.011538461538461539,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.011538461538461539,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.011538461538461539,1.0,0.011538461538461539,0.0,0.0,0.0,0.0,0.0
RWA,1.0,0.0,1.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.5923076923076923,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.7615384615384615,0.007692307692307693,0.0,0.07692307692307693,0.0,0.0,0.007692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.5923076923076923,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.7615384615384615,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693
SYC,0.07692307692307693,0.0,0.07692307692307693,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0
