,AGO,BFA,BDI,BEN,BWA,COD,CAF,COG,CIV,CMR,CPV,DJI,DZA,EGY,ESH,ERI,ETH,GAB,GHA,GMB,GIN,GNQ,GNB,KEN,COM,LBR,LSO,LBY,MAR,MDG,MLI,MRT,MUS,MWI,MOZ,NAM,NER,NGA,RWA,SYC,SDN,SLE,SEN,SOM,SSD,STP,SWZ,TCD,TGO,TUN,TZA,UGA,ZAF,ZMB,ZWE
CPV,0.16923076923076924,0.15384615384615385,0.16923076923076924,0.15384615384615385,0.0038461538461538464,0.16923076923076924,0.0,0.21153846153846154,0.15384615384615385,0.15384615384615385,1.0,0.0,0.22692307692307692,0.0,0.29615384615384616,0.0,0.0,0.19615384615384615,0.15384615384615385,0.29615384615384616,0.16538461538461538,0.15384615384615385,0.29615384615384616,0.08076923076923077,0.0,0.18846153846153846,0.0038461538461538464,0.22692307692307692,0.22692307692307692,0.0,0.16153846153846155,0.29615384615384616,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.15384615384615385,0.15384615384615385,0.16923076923076924,0.0038461538461538464,0.0,0.18846153846153846,0.29615384615384616,0.0,0.0,1.0,0.0038461538461538464,0.0,0.15384615384615385,0.22692307692307692,0.16923076923076924,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464
DJI,0.23076923076923078,0.0,0.23076923076923078,0.0,0.007692307692307693,0.23076923076923078,0.7730769230769231,0.0,0.0,0.0,0.0,1.0,0.3230769230769231,0.8269230769230769,0.0,0.6346153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192307692307692,0.0,0.0,0.007692307692307693,0.3230769230769231,0.3230769230769231,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0,0.0,0.23076923076923078,0.007692307692307693,0.8269230769230769,0.0,0.0,1.0,0.8269230769230769,0.0,0.007692307692307693,0.8115384615384615,0.0,0.3230769230769231,0.23076923076923078,0.6346153846153846,0.007692307692307693,0.007692307692307693,0.007692307692307693
DZA,0.23076923076923078,0.0,0.23076923076923078,0.0,0.015384615384615385,0.23076923076923078,0.33076923076923076,0.015384615384615385,0.0,0.0038461538461538464,0.22692307692307692,0.3230769230769231,1.0,0.3230769230769231,0.16923076923076924,0.3230769230769231,0.3230769230769231,0.0,0.0,0.16923076923076924,0.038461538461538464,0.0038461538461538464,0.16923076923076924,0.3076923076923077,0.0,0.05384615384615385,0.015384615384615385,1.0,1.0,0.0,0.0,0.16923076923076924,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.23076923076923078,0.015384615384615385,0.3230769230769231,0.05384615384615385,0.16923076923076924,0.3230769230769231,0.3230769230769231,0.22692307692307692,0.015384615384615385,0.3269230769230769,0.0,1.0,0.23076923076923078,0.3230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385
EGY,0.23076923076923078,0.0,0.23076923076923078,0.0,0.007692307692307693,0.23076923076923078,0.8346153846153846,0.0,0.0,0.0,0.0,0.8269230769230769,0.3230769230769231,1.0,0.0,0.6346153846153846,0.8269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.3192307692307692,0.0,0.0,0.007692307692307693,0.3230769230769231,0.3230769230769231,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0,0.0,0.23076923076923078,0.007692307692307693,1.0,0.0,0.0,0.8269230769230769,1.0,0.0,0.007692307692307693,0.9769230769230769,0.0,0.3230769230769231,0.23076923076923078,0.6346153846153846,0.007692307692307693,0.007692307692307693,0.007692307692307693
ESH,0.0,0.6153846153846154,0.0,0.23076923076923078,0.0,0.0,0.0,0.8461538461538461,0.6153846153846154,0.23076923076923078,0.29615384615384616,0.0,0.16923076923076924,0.0,1.0,0.0,0.0,0.8307692307692308,0.23076923076923078,1.0,0.8692307692307693,0.23076923076923078,1.0,0.0,0.0,0.8076923076923077,0.0,0.16923076923076924,0.16923076923076924,0.0,0.8307692307692308,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.8076923076923077,1.0,0.0,0.0,0.29615384615384616,0.0,0.0,0.23076923076923078,0.16923076923076924,0.0,0.0,0.0,0.0,0.0
ERI,0.28846153846153844,0.0,0.28846153846153844,0.0,0.007692307692307693,0.28846153846153844,0.6346153846153846,0.0,0.0,0.0,0.0,0.6346153846153846,0.3230769230769231,0.6346153846153846,0.0,1.0,0.6346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.6846153846153846,0.0,0.0,0.007692307692307693,0.3230769230769231,0.3230769230769231,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0,0.0,0.28846153846153844,0.007692307692307693,0.6346153846153846,0.0,0.0,0.6346153846153846,0.6346153846153846,0.0,0.007692307692307693,0.6346153846153846,0.0,0.3230769230769231,0.5961538461538461,1.0,0.007692307692307693,0.007692307692307693,0.007692307692307693
ETH,0.23076923076923078,0.0,0.23076923076923078,0.0,0.007692307692307693,0.23076923076923078,0.7730769230769231,0.0,0.0,0.0,0.0,1.0,0.3230769230769231,0.8269230769230769,0.0,0.6346153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192307692307692,0.0,0.0,0.007692307692307693,0.3230769230769231,0.3230769230769231,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0,0.0,0.23076923076923078,0.007692307692307693,0.8269230769230769,0.0,0.0,1.0,0.8269230769230769,0.0,0.007692307692307693,0.8115384615384615,0.0,0.3230769230769231,0.23076923076923078,0.6346153846153846,0.007692307692307693,0.007692307692307693,0.007692307692307693
GAB,0.0,0.7192307692307692,0.0,0.23076923076923078,0.0,0.0,0.0,0.9192307692307692,0.7192307692307692,0.23076923076923078,0.19615384615384615,0.0,0.0,0.0,0.8307692307692308,0.0,0.0,1.0,0.23076923076923078,0.8307692307692308,0.9307692307692308,0.23076923076923078,0.8307692307692308,0.0,0.0,0.7538461538461538,0.0,0.0,0.0,0.0,0.9346153846153846,0.8307692307692308,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.7538461538461538,0.8307692307692308,0.0,0.0,0.19615384615384615,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0
GHA,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.9769230769230769,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.23076923076923078,0.23076923076923078,0.9769230769230769,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GMB,0.0,0.6153846153846154,0.0,0.23076923076923078,0.0,0.0,0.0,0.8461538461538461,0.6153846153846154,0.23076923076923078,0.29615384615384616,0.0,0.16923076923076924,0.0,1.0,0.0,0.0,0.8307692307692308,0.23076923076923078,1.0,0.8692307692307693,0.23076923076923078,1.0,0.0,0.0,0.8076923076923077,0.0,0.16923076923076924,0.16923076923076924,0.0,0.8307692307692308,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.8076923076923077,1.0,0.0,0.0,0.29615384615384616,0.0,0.0,0.23076923076923078,0.16923076923076924,0.0,0.0,0.0,0.0,0.0
GIN,0.0,0.7461538461538462,0.0,0.23076923076923078,0.0,0.0,0.0,0.8576923076923076,0.7461538461538462,0.23076923076923078,0.16538461538461538,0.0,0.038461538461538464,0.0,0.8692307692307693,0.0,0.0,0.9307692307692308,0.23076923076923078,0.8692307692307693,1.0,0.23076923076923078,0.8692307692307693,0.0,0.0,0.7923076923076923,0.0,0.038461538461538464,0.038461538461538464,0.0,0.9615384615384616,0.8692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.7923076923076923,0.8692307692307693,0.0,0.0,0.16538461538461538,0.0,0.0,0.23076923076923078,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
GNQ,0.0,0.23076923076923078,0.0,0.9769230769230769,0.0,0.0,0.023076923076923078,0.23076923076923078,0.23076923076923078,1.0,0.15384615384615385,0.0,0.0038461538461538464,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.9769230769230769,0.23076923076923078,0.23076923076923078,1.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.9769230769230769,0.9769230769230769,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.15384615384615385,0.0,0.023076923076923078,0.9769230769230769,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0
GNB,0.0,0.6153846153846154,0.0,0.23076923076923078,0.0,0.0,0.0,0.8461538461538461,0.6153846153846154,0.23076923076923078,0.29615384615384616,0.0,0.16923076923076924,0.0,1.0,0.0,0.0,0.8307692307692308,0.23076923076923078,1.0,0.8692307692307693,0.23076923076923078,1.0,0.0,0.0,0.8076923076923077,0.0,0.16923076923076924,0.16923076923076924,0.0,0.8307692307692308,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.8076923076923077,1.0,0.0,0.0,0.29615384615384616,0.0,0.0,0.23076923076923078,0.16923076923076924,0.0,0.0,0.0,0.0,0.0
KEN,0.4346153846153846,0.0,0.4346153846153846,0.0,0.1576923076923077,0.4346153846153846,0.3192307692307692,0.0,0.0,0.0,0.08076923076923077,0.3192307692307692,0.3076923076923077,0.3192307692307692,0.0,0.6846153846153846,0.3192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1576923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.1576923076923077,0.0,0.0,0.4346153846153846,0.1576923076923077,0.3192307692307692,0.0,0.0,0.3192307692307692,0.3192307692307692,0.08076923076923077,0.1576923076923077,0.3192307692307692,0.0,0.3076923076923077,0.9115384615384615,0.6846153846153846,0.1576923076923077,0.1576923076923077,0.1576923076923077
COM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,0.0,0.6153846153846154,0.0,0.23076923076923078,0.0,0.0,0.0,0.7576923076923077,0.6153846153846154,0.23076923076923078,0.18846153846153846,0.0,0.05384615384615385,0.0,0.8076923076923077,0.0,0.0,0.7538461538461538,0.23076923076923078,0.8076923076923077,0.7923076923076923,0.23076923076923078,0.8076923076923077,0.0,0.0,1.0,0.0,0.05384615384615385,0.05384615384615385,0.0,0.7538461538461538,0.8076923076923077,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,1.0,0.8076923076923077,0.0,0.0,0.18846153846153846,0.0,0.0,0.23076923076923078,0.05384615384615385,0.0,0.0,0.0,0.0,0.0
LSO,0.007692307692307693,0.0,0.007692307692307693,0.0,1.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.007692307692307693,0.015384615384615385,0.007692307692307693,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.1576923076923077,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.007692307692307693,1.0,0.007692307692307693,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0038461538461538464,1.0,0.007692307692307693,0.0,0.015384615384615385,0.1576923076923077,0.007692307692307693,1.0,1.0,1.0
LBY,0.23076923076923078,0.0,0.23076923076923078,0.0,0.015384615384615385,0.23076923076923078,0.33076923076923076,0.015384615384615385,0.0,0.0038461538461538464,0.22692307692307692,0.3230769230769231,1.0,0.3230769230769231,0.16923076923076924,0.3230769230769231,0.3230769230769231,0.0,0.0,0.16923076923076924,0.038461538461538464,0.0038461538461538464,0.16923076923076924,0.3076923076923077,0.0,0.05384615384615385,0.015384615384615385,1.0,1.0,0.0,0.0,0.16923076923076924,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.23076923076923078,0.015384615384615385,0.3230769230769231,0.05384615384615385,0.16923076923076924,0.3230769230769231,0.3230769230769231,0.22692307692307692,0.015384615384615385,0.3269230769230769,0.0,1.0,0.23076923076923078,0.3230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385
MAR,0.23076923076923078,0.0,0.23076923076923078,0.0,0.015384615384615385,0.23076923076923078,0.33076923076923076,0.015384615384615385,0.0,0.0038461538461538464,0.22692307692307692,0.3230769230769231,1.0,0.3230769230769231,0.16923076923076924,0.3230769230769231,0.3230769230769231,0.0,0.0,0.16923076923076924,0.038461538461538464,0.0038461538461538464,0.16923076923076924,0.3076923076923077,0.0,0.05384615384615385,0.015384615384615385,1.0,1.0,0.0,0.0,0.16923076923076924,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.0,0.23076923076923078,0.015384615384615385,0.3230769230769231,0.05384615384615385,0.16923076923076924,0.3230769230769231,0.3230769230769231,0.22692307692307692,0.015384615384615385,0.3269230769230769,0.0,1.0,0.23076923076923078,0.3230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385
MDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,0.0,0.7846153846153846,0.0,0.23076923076923078,0.0,0.0,0.0,0.8538461538461538,0.7846153846153846,0.23076923076923078,0.16153846153846155,0.0,0.0,0.0,0.8307692307692308,0.0,0.0,0.9346153846153846,0.23076923076923078,0.8307692307692308,0.9615384615384616,0.23076923076923078,0.8307692307692308,0.0,0.0,0.7538461538461538,0.0,0.0,0.0,0.0,1.0,0.8307692307692308,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.7538461538461538,0.8307692307692308,0.0,0.0,0.16153846153846155,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0
MRT,0.0,0.6153846153846154,0.0,0.23076923076923078,0.0,0.0,0.0,0.8461538461538461,0.6153846153846154,0.23076923076923078,0.29615384615384616,0.0,0.16923076923076924,0.0,1.0,0.0,0.0,0.8307692307692308,0.23076923076923078,1.0,0.8692307692307693,0.23076923076923078,1.0,0.0,0.0,0.8076923076923077,0.0,0.16923076923076924,0.16923076923076924,0.0,0.8307692307692308,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.8076923076923077,1.0,0.0,0.0,0.29615384615384616,0.0,0.0,0.23076923076923078,0.16923076923076924,0.0,0.0,0.0,0.0,0.0
MUS,0.007692307692307693,0.0,0.007692307692307693,0.0,1.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.007692307692307693,0.015384615384615385,0.007692307692307693,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.1576923076923077,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.007692307692307693,1.0,0.007692307692307693,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0038461538461538464,1.0,0.007692307692307693,0.0,0.015384615384615385,0.1576923076923077,0.007692307692307693,1.0,1.0,1.0
MWI,0.007692307692307693,0.0,0.007692307692307693,0.0,1.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.007692307692307693,0.015384615384615385,0.007692307692307693,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.1576923076923077,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.007692307692307693,1.0,0.007692307692307693,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0038461538461538464,1.0,0.007692307692307693,0.0,0.015384615384615385,0.1576923076923077,0.007692307692307693,1.0,1.0,1.0
MOZ,0.007692307692307693,0.0,0.007692307692307693,0.0,1.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.007692307692307693,0.015384615384615385,0.007692307692307693,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.1576923076923077,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.007692307692307693,1.0,0.007692307692307693,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0038461538461538464,1.0,0.007692307692307693,0.0,0.015384615384615385,0.1576923076923077,0.007692307692307693,1.0,1.0,1.0
NAM,0.007692307692307693,0.0,0.007692307692307693,0.0,1.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0038461538461538464,0.007692307692307693,0.015384615384615385,0.007692307692307693,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.1576923076923077,0.0,0.0,1.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.007692307692307693,1.0,0.007692307692307693,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0038461538461538464,1.0,0.007692307692307693,0.0,0.015384615384615385,0.1576923076923077,0.007692307692307693,1.0,1.0,1.0
NER,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.9769230769230769,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.23076923076923078,0.23076923076923078,0.9769230769230769,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NGA,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.9769230769230769,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.23076923076923078,0.23076923076923078,0.9769230769230769,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RWA,1.0,0.0,1.0,0.0,0.007692307692307693,1.0,0.25384615384615383,0.0,0.0,0.0,0.16923076923076924,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.28846153846153844,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.4346153846153846,0.0,0.0,0.007692307692307693,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0,0.0,1.0,0.007692307692307693,0.23076923076923078,0.0,0.0,0.23076923076923078,0.23076923076923078,0.16923076923076924,0.007692307692307693,0.23076923076923078,0.0,0.23076923076923078,0.5230769230769231,0.28846153846153844,0.007692307692307693,0.007692307692307693,0.007692307692307693
